GEOID20,District,FriendlyId,GEOID23,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_CVAP,White_2020_CVAP,Hispanic_2020_CVAP,Black_2020_CVAP,Asian_2020_CVAP,Native_2020_CVAP,Pacific_2020_CVAP,BlackAlone_2020_CVAP,AsianAlone_2020_CVAP,NativeAlone_2020_CVAP,PacificAlone_2020_CVAP,OtherAlone_2020_CVAP,Total_2020_ACSTot,White_2020_ACSTot,Hispanic_2020_ACSTot,Black_2020_ACSTot,Asian_2020_ACSTot,Native_2020_ACSTot,Pacific_2020_ACSTot,BlackAlone_2020_ACSTot,AsianAlone_2020_ACSTot,NativeAlone_2020_ACSTot,PacificAlone_2020_ACSTot,OtherAlone_2020_ACSTot,TwoOrMore_2020_ACSTot,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
17031cust48146a04e963fc65735db3ee7409128fe910a44d,1,17031cust48146a04e963fc65735db3ee7409128fe910a44d,8023,1200,1107,27,1248,972,12,1246,1189,44,1077,1010,51,1071,996,33,1297,1249,19,1291,1231,27,1571,29,25,1516,0,0,0,1516,0,0,0,0,1799,32,35,1745,0,0,0,0,0,1760,29,25,1705,0,0,0,0,0,0,0,0,1961,30,34,1910,0,0,0,1897,0,0,0,0,0,2276,10,24,2261,1,14,0,0,0,1758,9,14,1745,0,11,0,0,0,1695,13,34,1605,0,1,0,0,42,2074,13,43,2033,7,26,3,1695,13,34,1664,5,22,2
17031cust9a2a169776f1fb3a0dd73f8e4cc0f9b46972f72b,1,17031cust9a2a169776f1fb3a0dd73f8e4cc0f9b46972f72b,8011,849,787,17,887,662,9,893,863,25,769,726,36,749,719,15,929,900,9,918,869,26,1685,141,0,1546,0,0,0,1546,0,0,0,0,1997,161,0,1836,0,0,0,0,0,1724,70,0,1617,0,0,0,0,0,0,0,0,1985,118,0,1867,0,0,0,1856,0,0,0,0,11,1940,2,15,1921,4,14,4,0,0,1527,2,13,1510,3,14,1,0,0,1753,20,23,1670,3,0,1,3,33,2102,20,35,2050,8,12,1,1753,20,23,1710,5,10,1
17031cust91100b3be9ff3b57ca946aed60f33232d30e6097,1,17031cust91100b3be9ff3b57ca946aed60f33232d30e6097,8003,350,324,9,367,281,3,366,346,17,321,297,17,313,299,5,374,362,6,374,357,10,396,1,0,395,0,0,0,395,0,0,0,0,501,1,0,500,0,0,0,0,0,460,0,0,464,0,0,0,0,0,0,0,0,626,2,0,624,0,0,0,624,0,0,0,0,0,587,6,2,581,0,0,0,0,0,450,5,2,445,0,0,0,0,0,610,5,6,581,0,1,0,3,14,710,5,10,695,1,6,0,610,5,6,600,0,5,0
17031cust77248fb6e05e61563cd8da3ab46840b02299dee2,1,17031cust77248fb6e05e61563cd8da3ab46840b02299dee2,9013,866,802,24,891,674,18,892,848,39,763,728,32,761,728,22,966,928,21,959,902,35,1263,0,4,1253,0,0,0,1253,0,0,0,0,1547,0,12,1521,26,0,0,0,0,1234,0,3,1229,0,0,0,0,0,0,0,0,1543,0,13,1521,22,0,0,1508,22,0,0,0,0,1561,4,6,1551,1,7,0,0,0,1231,2,3,1222,1,3,0,0,0,1246,3,11,1216,1,0,0,5,10,1524,5,15,1500,2,11,1,1246,3,11,1230,2,7,1
17031cust59eaa66f1bb6b0bd377b703e37d1a0a643cbc4d9,1,17031cust59eaa66f1bb6b0bd377b703e37d1a0a643cbc4d9,9012,898,833,17,960,745,8,969,927,25,800,760,31,805,768,15,945,913,11,935,891,25,1682,2,5,1673,0,0,0,1673,0,0,0,0,2179,5,5,2171,0,0,0,0,0,1932,0,1,1935,0,0,0,0,0,0,0,0,2575,0,4,2571,0,0,0,2567,0,0,0,4,0,1797,5,18,1773,3,8,0,0,0,1422,5,13,1408,2,5,0,0,0,1354,4,8,1312,0,0,0,4,26,1616,6,18,1599,4,14,1,1354,4,8,1340,4,13,1
17031cust855e740ec7990a28c1cc5ed3d27baedf37b36a21,1,17031cust855e740ec7990a28c1cc5ed3d27baedf37b36a21,9014,654,602,14,689,497,11,692,655,28,544,510,27,543,521,11,764,739,12,760,708,28,1465,30,0,1405,0,25,0,1375,0,0,20,0,2106,45,0,2051,0,27,18,0,0,1455,15,0,1410,0,25,0,0,0,0,0,0,2140,27,0,2105,0,25,18,1998,0,0,0,0,115,2015,12,39,1974,2,15,0,0,0,1345,10,27,1311,2,11,0,0,0,1227,9,25,1156,4,1,0,8,24,1688,10,45,1639,6,10,4,1227,9,25,1192,4,5,0
17031custafc1437c3230fa97a09c453c4c7b80c86010d0b8,1,17031custafc1437c3230fa97a09c453c4c7b80c86010d0b8,9008,1037,956,21,1023,763,10,1039,991,41,893,840,35,879,829,19,1224,1183,18,1210,1136,28,1692,2,10,1682,0,0,0,1682,0,0,0,0,2199,4,9,2196,2,0,0,0,0,1521,0,11,1509,0,0,0,0,0,0,0,0,2158,4,56,2152,0,0,0,2096,0,0,0,0,0,2508,3,19,2489,2,6,1,0,0,1840,3,13,1825,2,6,1,0,0,1597,1,46,1519,0,1,0,0,30,2111,3,82,2045,7,14,4,1597,1,46,1558,5,7,4
17031cust0798e5787c6ac26fbedaad1afa646c35748b07d3,1,17031cust0798e5787c6ac26fbedaad1afa646c35748b07d3,9020,666,549,76,737,536,57,743,635,92,598,488,94,590,485,73,688,592,67,678,568,82,1170,510,105,535,4,30,0,465,4,0,0,0,1598,592,342,637,13,30,0,0,0,1330,720,105,510,4,39,0,0,0,0,0,0,1712,788,273,612,8,38,0,531,5,0,0,48,67,1666,489,496,678,10,19,0,0,0,1306,460,353,487,6,16,0,0,0,1302,387,293,579,1,8,0,0,34,1589,421,388,778,22,37,0,1302,387,293,616,11,28,0
17031cust70aaba47410080493a34c11b08cdf6e4fcf72e99,1,17031cust70aaba47410080493a34c11b08cdf6e4fcf72e99,9028,575,530,11,627,466,10,634,595,27,422,407,10,425,399,11,675,662,3,671,641,15,1172,2,4,1164,0,0,0,1164,0,0,0,0,1937,14,7,1915,7,0,0,0,0,1792,3,25,1806,0,0,0,0,0,0,0,0,2625,22,85,2528,15,0,0,2518,0,0,0,0,0,1883,14,31,1839,1,6,0,0,0,1096,6,21,1068,0,6,0,0,0,1394,4,25,1347,0,2,0,0,16,2150,8,43,2118,2,18,1,1394,4,25,1378,0,8,0
17031cust661a63f595cb377b29ca0b44cf7361bbe9260074,1,17031cust661a63f595cb377b29ca0b44cf7361bbe9260074,9019,688,616,34,675,511,27,667,617,40,577,522,39,576,530,24,827,779,25,807,733,44,1293,15,358,894,0,0,0,876,0,0,27,0,2005,26,716,1223,24,0,38,0,0,1373,21,474,879,0,0,0,0,0,0,0,0,2116,17,735,1313,24,0,47,1304,0,0,0,4,56,2288,46,935,1321,2,36,3,0,0,1599,39,638,923,0,25,1,0,0,1485,39,614,775,4,0,0,18,35,1916,41,835,1023,14,36,1,1485,39,614,816,8,31,0
17031cust7ee73ab589e6456da3c6b6eb0629c0160888a7f6,1,17031cust7ee73ab589e6456da3c6b6eb0629c0160888a7f6,9026,842,789,14,855,655,4,860,845,14,742,712,24,733,695,21,949,926,12,931,903,17,1244,0,13,1231,0,0,0,1231,0,0,0,0,1500,0,26,1493,0,0,0,0,0,1323,0,45,1280,0,0,0,0,0,0,0,0,1608,0,48,1601,0,0,0,1555,0,0,0,9,0,1651,6,19,1635,1,13,0,0,0,1221,6,10,1205,1,11,0,0,0,1208,5,17,1175,0,5,0,0,6,1558,5,19,1531,7,14,2,1208,5,17,1182,4,9,2
17031custc0f157c4ae72cdcaa1c7ddc4eb22c0afd6b99614,1,17031custc0f157c4ae72cdcaa1c7ddc4eb22c0afd6b99614,9016,1185,1087,33,1178,862,14,1186,1125,52,1019,963,45,1011,952,31,1384,1341,19,1351,1281,42,1948,4,40,1908,0,4,0,1905,0,0,0,0,2496,3,41,2481,0,4,0,0,0,1834,1,13,1802,0,4,0,0,0,0,0,0,2498,1,35,2487,0,4,0,2448,0,0,0,10,4,3186,8,30,3168,13,9,0,0,0,2319,8,20,2306,9,7,0,0,0,2155,9,29,2071,0,0,0,11,35,2783,12,39,2740,8,22,3,2155,9,29,2121,4,13,3
17031custd552f8dbe9f27d41c1bb6ee8401c427f5c68a6d1,1,17031custd552f8dbe9f27d41c1bb6ee8401c427f5c68a6d1,9029,1131,1054,22,1166,902,12,1176,1140,25,983,941,27,981,925,21,1274,1233,18,1266,1199,38,1967,2,6,1959,0,15,0,1944,0,0,0,0,2662,1,11,2648,0,37,0,0,0,1752,2,8,1741,0,23,0,0,0,0,0,0,2324,2,26,2290,0,33,0,2258,0,0,0,6,33,2239,11,16,2217,9,25,2,0,0,1654,9,10,1637,5,14,2,0,0,1631,2,26,1580,2,2,0,2,17,2084,2,42,2046,7,14,4,1631,2,26,1599,5,13,4
17031custe0675adcd21c77e7f902aa9b9212148ab1bfe7d0,1,17031custe0675adcd21c77e7f902aa9b9212148ab1bfe7d0,9021,1034,969,26,1050,804,16,1058,1007,45,890,843,41,856,813,20,1241,1204,21,1224,1146,52,2080,11,315,1739,0,0,0,1724,0,0,8,0,2906,13,614,2252,13,0,2,0,0,2025,16,158,1814,0,1,0,0,0,0,0,0,2784,13,488,2241,16,0,8,2177,0,0,0,46,58,3291,21,256,3041,7,29,3,0,0,2301,20,177,2119,5,18,3,0,0,2246,27,153,2005,0,3,1,8,49,3055,39,227,2775,12,36,8,2246,27,153,2059,6,22,7
17031cust9110e4220268221ef23b3120a2e94ca070163c85,1,17031cust9110e4220268221ef23b3120a2e94ca070163c85,9018,559,518,13,595,437,7,600,570,25,446,423,19,440,421,11,666,643,10,644,613,18,1344,38,30,1260,0,6,0,1246,0,0,15,0,1652,40,31,1605,17,5,0,0,0,1435,52,48,1336,0,6,0,0,0,0,0,0,1887,51,27,1804,14,5,0,1736,0,0,0,33,41,1920,10,18,1895,2,8,2,0,0,1345,10,9,1324,2,5,2,0,0,1390,16,32,1286,5,0,1,3,47,1767,20,53,1702,6,34,2,1390,16,32,1345,6,24,2
17031cust07c2fc7fe5ab3ad7d1a78cc3dce9d71387478c97,1,17031cust07c2fc7fe5ab3ad7d1a78cc3dce9d71387478c97,9015,884,811,18,866,636,9,878,842,26,772,730,31,760,721,18,1027,989,13,1008,947,25,1820,17,20,1783,0,0,0,1783,0,0,0,0,2662,18,20,2641,3,0,0,0,0,1557,24,16,1519,0,0,0,0,0,0,0,0,2283,22,17,2258,2,0,0,2241,2,0,0,0,0,2417,6,24,2400,6,18,3,0,0,1834,6,16,1820,5,10,2,0,0,1685,2,30,1622,0,0,0,2,29,2111,2,41,2080,5,23,2,1685,2,30,1659,2,13,2
17031cust6afddfaa493e3f1403b7271aebb1ae4ab5eb52e0,1,17031cust6afddfaa493e3f1403b7271aebb1ae4ab5eb52e0,9007,964,902,21,997,740,18,1004,966,30,824,786,29,815,786,18,1122,1088,20,1102,1055,24,1397,20,9,1363,0,4,0,1360,0,0,8,0,1770,20,5,1749,8,14,0,0,0,1407,10,8,1392,0,1,0,0,0,0,0,0,1768,12,6,1754,8,12,0,1738,0,0,0,0,12,2079,8,26,2049,10,15,1,0,0,1559,8,16,1535,9,13,1,0,0,1533,10,26,1467,1,4,0,3,22,1926,12,33,1884,2,21,0,1533,10,26,1498,2,15,0
17031cust34d7ff2cf52ca11e02b295c9a462fbd85110acbb,1,17031cust34d7ff2cf52ca11e02b295c9a462fbd85110acbb,9024,737,677,17,760,571,11,767,733,24,614,590,17,614,578,20,830,798,12,828,775,30,1149,48,1,1094,0,30,0,1039,0,0,0,0,1422,68,38,1343,0,29,2,0,0,1216,53,2,1162,0,30,0,0,0,0,0,0,1527,79,34,1444,0,30,1,1343,0,0,0,0,68,1852,12,25,1823,0,15,1,0,0,1374,10,16,1352,0,12,0,0,0,1209,9,28,1144,1,1,0,1,25,1567,12,40,1518,6,11,0,1209,9,28,1174,2,10,0
17031cust68d12ec6b988fb0edd7074bbede48eacb6994675,1,17031cust68d12ec6b988fb0edd7074bbede48eacb6994675,9027,442,409,12,443,336,9,450,429,16,387,368,14,384,366,7,503,482,12,497,467,17,575,0,5,566,0,0,0,551,0,0,5,0,813,0,5,813,11,0,0,0,0,510,0,10,498,0,3,0,0,0,0,0,0,668,0,14,668,11,1,0,615,0,1,0,0,39,955,8,7,942,0,6,0,0,0,732,7,6,722,0,5,0,0,0,620,0,10,598,0,0,0,0,12,794,0,15,780,4,12,1,620,0,10,612,1,7,1
17031cust806cc0472724a9f7186cf3f6c6b5b39ce7c5023b,1,17031cust806cc0472724a9f7186cf3f6c6b5b39ce7c5023b,7031,186,175,7,176,136,5,183,173,9,161,150,9,158,151,5,237,234,3,234,218,11,380,42,101,236,0,0,0,236,0,0,0,0,674,42,208,428,0,0,0,0,0,327,19,46,283,0,0,0,0,0,0,0,0,584,17,170,393,0,0,0,389,0,0,0,0,4,808,16,233,565,1,15,0,0,0,525,15,173,341,1,11,0,0,0,453,17,91,339,0,1,0,0,5,599,19,112,473,2,23,1,453,17,91,343,2,22,1
17031cust7656d036ca4c66b07ce855246ae0409b669a71ef,1,17031cust7656d036ca4c66b07ce855246ae0409b669a71ef,6019,910,841,22,923,691,13,927,883,35,780,736,39,775,730,20,1060,1027,15,1045,982,33,1574,20,9,1533,10,0,0,1533,10,0,0,0,2170,20,9,2114,27,0,0,0,0,1570,20,2,1542,4,0,0,0,0,0,0,0,2128,22,3,2083,19,12,0,2072,19,0,0,0,12,2296,22,47,2230,7,18,0,0,0,1653,17,21,1610,4,15,0,0,0,1539,11,22,1483,2,0,0,3,18,1936,11,30,1892,5,12,1,1539,11,22,1503,4,7,1
17031custf8d9940238466cc1177b38a0cc775b7e3752a0ff,1,17031custf8d9940238466cc1177b38a0cc775b7e3752a0ff,9001,834,773,24,903,717,13,915,878,28,743,708,26,726,693,18,862,833,17,861,811,32,1430,7,5,1409,0,0,0,1405,0,0,6,0,1802,7,6,1789,2,5,0,0,0,1448,22,15,1410,0,0,0,0,0,0,0,0,1877,23,7,1847,0,6,0,1828,0,0,0,5,14,1432,3,11,1423,1,11,0,0,0,1115,2,7,1106,1,6,0,0,0,1230,0,25,1186,1,0,0,2,16,1525,6,34,1498,4,4,1,1230,0,25,1216,2,3,0
17031cust2c58cceae844366925c5b61e6f7a58117f3a0a37,1,17031cust2c58cceae844366925c5b61e6f7a58117f3a0a37,9005,695,646,13,728,542,13,735,710,19,603,575,16,596,567,10,779,746,15,771,732,18,1193,88,0,1091,15,0,0,1091,15,0,0,0,1409,99,0,1273,34,0,0,0,0,1157,125,0,1026,10,0,0,0,0,0,0,0,1427,130,0,1273,26,0,0,1273,26,0,0,0,0,1515,2,22,1504,6,11,0,0,0,1161,1,12,1151,3,8,0,0,0,1109,1,22,1051,2,1,0,3,29,1390,1,31,1353,8,20,1,1109,1,22,1079,7,16,1
17031cust5729948773b90c84084895548549fbf4df9e97a8,1,17031cust5729948773b90c84084895548549fbf4df9e97a8,9003,357,331,9,368,281,4,369,358,8,321,307,13,310,298,6,395,376,14,390,361,18,505,15,0,490,0,10,0,480,0,0,0,0,551,14,0,537,0,10,0,0,0,440,10,0,424,0,4,0,0,0,0,0,0,495,12,0,483,0,7,0,476,0,0,0,0,7,941,3,14,930,1,2,0,0,0,737,3,4,731,0,1,0,0,0,638,10,13,597,4,0,0,3,11,808,11,41,758,4,4,0,638,10,13,608,4,1,0
17031cust65975256ea8e845155eaa4fd07289be9ba995ff6,1,17031cust65975256ea8e845155eaa4fd07289be9ba995ff6,9004,638,600,11,701,549,2,705,675,21,548,518,19,544,525,11,674,660,6,675,652,15,1288,0,0,1273,0,5,0,1269,0,0,15,0,1598,0,0,1598,20,31,0,0,0,1442,0,0,1429,0,3,0,0,0,0,0,0,1745,0,0,1745,16,25,0,1719,0,0,0,0,25,1229,7,18,1211,3,12,0,0,0,955,7,14,941,3,9,0,0,0,991,1,21,939,0,2,0,2,26,1277,3,27,1252,3,23,0,991,1,21,976,0,19,0
17031cust550b7794a2c5de76628c8c16e342aa05e4a6643a,1,17031cust550b7794a2c5de76628c8c16e342aa05e4a6643a,9002,796,736,11,849,633,4,852,824,15,656,634,14,649,626,8,887,863,10,874,829,20,1663,0,0,1607,37,0,0,1575,37,0,18,0,2327,1,0,2292,36,18,0,0,0,1789,0,0,1772,0,0,0,0,0,0,0,0,2485,0,0,2458,0,22,0,2288,0,0,0,27,171,2443,2,35,2419,3,5,2,0,0,1640,2,18,1626,3,4,2,0,0,1783,5,21,1719,0,2,0,2,34,2585,6,44,2538,3,27,0,1783,5,21,1756,3,15,0
17031custc34486013076f258e7dbc82650a7b35a062e486e,1,17031custc34486013076f258e7dbc82650a7b35a062e486e,1007,1318,1149,110,1399,1216,103,1405,1274,95,1221,1052,133,1201,1056,116,1363,1189,83,1338,1113,143,2173,1327,469,127,97,144,0,119,74,0,5,0,2750,1554,756,286,147,160,0,0,0,2274,1269,567,197,138,124,0,0,0,0,0,0,2864,1498,757,445,164,131,0,301,134,0,0,4,173,2461,1102,1081,238,91,36,4,0,0,1997,1008,773,164,78,25,2,0,0,2173,1320,588,111,81,1,0,3,69,2582,1436,772,231,140,69,4,2173,1320,588,138,115,53,3
17031cust9024f397db3d4ae43dc9c427ed6288708cb00555,1,17031cust9024f397db3d4ae43dc9c427ed6288708cb00555,2018,957,677,246,1055,741,272,1065,829,214,827,571,234,830,568,245,994,758,163,973,597,347,1414,1133,55,81,146,0,0,81,146,0,0,0,1853,1308,215,141,189,0,0,0,0,1464,1269,35,35,146,0,0,0,0,0,0,0,1751,1397,100,42,211,0,0,42,207,0,0,0,4,1455,1139,62,117,136,5,1,0,0,1346,1069,57,97,123,5,1,0,0,1846,1482,71,115,132,0,0,6,40,1961,1564,80,126,175,7,0,1846,1482,71,119,157,6,0
17031custd64cabaa8e403be17c9b392cf028945fa8f8d67c,1,17031custd64cabaa8e403be17c9b392cf028945fa8f8d67c,2022,798,536,227,889,594,248,895,693,180,695,468,207,692,442,225,810,577,168,790,434,323,1077,596,97,326,55,0,0,307,51,0,4,0,1426,672,100,549,109,4,0,0,0,1530,937,168,74,309,0,0,0,0,0,0,0,1725,716,123,508,332,4,0,448,277,0,0,0,160,1399,939,37,341,79,2,1,0,0,1132,802,32,238,59,1,1,0,0,1419,1019,96,117,114,2,0,7,64,1631,1161,111,174,174,30,4,1419,1019,96,150,139,28,1
17031cust1b2a4b13fc2fcad91f78b980f08b56fa3eec7b80,1,17031cust1b2a4b13fc2fcad91f78b980f08b56fa3eec7b80,2021,214,147,57,241,165,64,248,195,47,173,112,59,177,112,57,225,163,40,219,130,76,293,230,8,25,26,0,0,25,26,0,3,0,393,289,13,28,64,3,0,0,0,366,319,5,6,66,2,0,0,0,0,0,0,468,325,14,32,80,5,0,28,79,0,0,18,5,412,264,21,117,18,1,0,0,0,326,219,13,85,12,1,0,0,0,384,305,17,12,31,0,0,0,19,463,352,21,22,49,5,0,384,305,17,16,39,2,0
17031custd018c9c8b2bd78ea99f5a8b92f47bca87a5b7e79,1,17031custd018c9c8b2bd78ea99f5a8b92f47bca87a5b7e79,2010,883,588,256,1025,677,280,1035,771,240,737,490,232,739,494,224,901,618,219,868,483,345,2608,2057,197,186,146,0,0,178,122,0,26,0,2891,2171,229,279,266,24,8,0,0,2386,1726,269,263,106,0,0,0,0,0,0,0,2716,1934,308,341,213,16,14,217,158,0,0,0,99,2333,1796,133,262,137,13,4,0,0,2269,1780,121,233,130,12,4,0,0,2696,1907,176,148,353,15,0,7,90,2772,1953,179,190,424,27,2,2696,1907,176,180,404,26,2
17031cust2e38e0a899c3e5b202f48f640b38ec8abc0aca30,1,17031cust2e38e0a899c3e5b202f48f640b38ec8abc0aca30,2011,723,501,192,1089,745,294,1094,831,237,476,326,138,477,320,144,609,440,120,595,349,217,1277,953,70,54,196,0,0,54,191,0,4,0,1482,1015,99,114,308,4,1,0,0,1862,1623,106,44,85,0,0,0,0,0,0,0,2330,1646,138,135,446,8,6,90,431,0,0,0,24,1128,742,57,217,110,7,2,0,0,1075,712,53,206,104,6,2,0,0,2504,1928,150,87,262,2,0,5,70,2613,2004,153,129,317,18,6,2504,1928,150,119,296,13,3
17031cust971de5ba7daffc690bf576358e60ee8bcf508270,1,17031cust971de5ba7daffc690bf576358e60ee8bcf508270,2023,833,654,147,1085,819,200,1093,914,155,670,519,132,662,504,143,752,618,85,739,548,169,963,696,60,125,74,0,0,124,73,0,9,0,1266,861,98,173,150,4,8,0,0,1490,1062,67,112,207,0,0,0,0,0,0,0,1833,1205,139,213,311,14,10,176,227,0,0,0,84,1220,791,60,304,70,2,5,0,0,988,660,42,231,54,2,2,0,0,1740,1109,90,314,183,1,0,9,34,1992,1219,115,412,237,28,1,1740,1109,90,332,193,24,1
17031cust9834287a080895843f4d1c58fb57b58a22818384,1,17031cust9834287a080895843f4d1c58fb57b58a22818384,2019,625,433,168,709,494,191,718,560,142,553,376,162,554,366,173,610,448,112,600,354,220,995,877,8,0,111,0,0,0,102,0,0,0,1205,1010,27,0,176,0,0,0,0,1019,825,22,0,153,0,0,0,0,0,0,0,1167,905,25,0,220,0,0,0,201,0,0,15,20,1095,900,45,57,90,3,1,0,0,971,806,36,47,74,1,1,0,0,1229,1009,84,26,58,3,2,7,40,1356,1094,95,45,94,8,2,1229,1009,84,36,75,8,2
17031cust80073cba718c30c4e2ae50a17eedb064fd3df083,1,17031cust80073cba718c30c4e2ae50a17eedb064fd3df083,2025,1211,878,287,1253,908,280,1271,1016,229,1093,782,290,1095,755,315,1298,988,210,1269,812,410,2892,2296,255,193,128,11,0,186,103,4,8,0,3608,2803,295,258,253,19,2,0,0,2877,2178,303,209,154,9,0,0,0,0,0,0,3486,2679,300,223,291,19,4,188,196,0,0,0,127,3709,2884,308,335,194,28,2,0,0,3324,2625,272,266,166,26,2,0,0,2901,2034,318,258,184,2,1,11,93,3430,2380,364,390,281,37,4,2901,2034,318,304,233,26,4
17031cust96926c90a937807abd2087676c70d6f25212a581,1,17031cust96926c90a937807abd2087676c70d6f25212a581,2024,742,535,180,703,514,160,706,571,119,699,502,182,703,478,209,826,630,131,808,511,266,885,782,28,30,35,3,0,30,27,0,3,0,1122,992,42,38,52,7,0,0,0,982,877,22,21,37,6,0,0,0,0,0,0,1268,1100,46,57,64,11,0,42,50,0,0,0,30,1189,1043,55,27,59,2,0,0,0,1018,898,44,22,50,1,0,0,0,1018,856,42,15,70,0,0,7,28,1286,1036,60,49,116,11,0,1018,856,42,20,79,6,0
17031custa4bf75776f019533dbd8e019c2e7aa6c1bde607f,1,17031custa4bf75776f019533dbd8e019c2e7aa6c1bde607f,9025,582,542,15,577,444,4,582,554,21,506,481,22,506,479,17,691,665,14,682,639,21,1184,4,6,1173,0,0,0,1173,0,0,0,0,1649,4,7,1639,0,0,4,0,0,893,7,8,878,0,0,0,0,0,0,0,0,1091,4,9,1074,0,0,4,1067,0,0,0,4,0,1584,3,35,1571,2,8,0,0,0,1083,3,23,1071,2,8,0,0,0,1020,9,12,984,2,1,0,2,10,1294,9,22,1266,4,2,1,1020,9,12,999,3,2,0
17031cust7b970168e82583cc4a2025f585fc1cd07f8eda9a,1,17031cust7b970168e82583cc4a2025f585fc1cd07f8eda9a,9030,933,870,25,999,778,17,1003,958,34,826,777,30,812,766,26,1013,984,19,1014,961,36,1589,8,14,1567,0,35,0,1532,0,0,0,0,2183,8,31,2146,0,97,0,0,0,1484,8,38,1440,0,23,0,0,0,0,0,0,1960,6,70,1881,0,87,0,1793,0,0,0,6,87,2025,7,16,2005,10,4,1,0,0,1522,7,8,1504,5,3,1,0,0,1524,10,22,1465,1,0,0,9,17,1939,10,28,1892,4,12,2,1524,10,22,1487,3,11,2
17031cust0a693d800034ae5a69c21d10963b56df42989488,1,17031cust0a693d800034ae5a69c21d10963b56df42989488,9011,504,469,12,494,359,10,495,469,20,438,422,13,441,417,13,604,583,9,592,560,20,863,4,10,845,0,10,0,845,0,10,0,0,1212,4,48,1185,0,9,0,0,0,850,4,10,821,0,0,0,0,0,0,0,0,1154,3,52,1121,0,20,0,1072,0,0,0,18,11,1780,7,12,1770,8,4,3,0,0,1213,5,6,1207,5,3,1,0,0,911,10,23,848,0,1,0,6,23,1226,16,38,1167,4,13,0,911,10,23,871,3,10,0
17031custa7f4dc1a386efd02617ff44abbd8b4d88960ddc5,1,17031custa7f4dc1a386efd02617ff44abbd8b4d88960ddc5,9017,416,395,10,430,325,6,435,414,17,350,333,15,345,333,8,517,505,7,508,484,13,869,0,0,867,0,0,0,867,0,0,0,0,1316,0,7,1310,3,0,0,0,0,782,0,1,773,0,0,0,0,0,0,0,0,1129,0,5,1123,3,0,0,1119,3,0,0,0,0,1593,2,23,1564,0,21,1,0,0,1070,2,11,1054,0,13,0,0,0,814,6,28,751,0,3,0,7,19,1116,6,51,1056,4,19,1,814,6,28,775,4,16,1
17031cust84128eddd7dc27b51cc4d3423df7ed0770273c96,1,17031cust84128eddd7dc27b51cc4d3423df7ed0770273c96,9023,574,524,18,563,432,11,569,535,26,466,435,21,464,433,16,692,663,14,686,638,21,1226,7,0,1220,0,0,0,1220,0,0,0,0,1551,7,0,1546,0,0,0,0,0,1289,8,54,1197,0,0,0,0,0,0,0,0,1562,6,127,1431,0,0,0,1431,0,0,0,0,0,1939,6,15,1914,1,23,1,0,0,1337,6,11,1317,1,16,1,0,0,1149,13,32,1087,0,2,0,6,9,1572,21,49,1498,3,8,2,1149,13,32,1100,1,6,2
17031cust54b45c8d369dd58295a2816069c9c05b095cd097,1,17031cust54b45c8d369dd58295a2816069c9c05b095cd097,9022,799,744,17,749,543,17,753,701,37,665,629,30,652,623,15,1041,1009,12,1033,973,31,1577,7,0,1563,0,0,0,1563,0,0,7,0,2180,6,9,2165,0,15,0,0,0,1543,4,151,1434,0,0,0,0,0,0,0,0,2094,23,122,1950,8,13,0,1941,0,0,0,0,11,2936,17,43,2870,8,28,6,0,0,2024,15,35,1966,2,18,5,0,0,1467,14,41,1383,0,3,0,7,19,1944,14,60,1861,10,27,0,1467,14,41,1404,4,20,0
